epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,630.236,1.4202,1.15984,1.16531,0.68849,0.79793,0.78686,0.43713,1.09118,0.83395,1.06765,0.000462844,0.000462844,0.000462844
45,644.24,1.38785,1.12683,1.14635,0.70903,0.83993,0.80915,0.47129,1.03284,0.74528,1.04137,0.000459934,0.000459934,0.000459934
46,658.401,1.38044,1.12296,1.16823,0.67718,0.78613,0.75693,0.46637,1.05095,0.77246,1.06561,0.000457023,0.000457023,0.000457023
47,672.34,1.40348,1.09248,1.16008,0.6957,0.83606,0.79021,0.44878,1.13678,0.76938,1.13657,0.000454112,0.000454112,0.000454112
48,686.554,1.38331,1.08511,1.16454,0.68698,0.8112,0.79142,0.45122,1.06621,0.78986,1.07109,0.000451202,0.000451202,0.000451202
49,700.381,1.40475,1.087,1.15363,0.69449,0.86133,0.8108,0.49035,1.07298,0.83264,1.09968,0.000448291,0.000448291,0.000448291
50,714.5,1.37394,1.0707,1.15138,0.69239,0.79143,0.76888,0.42889,1.12549,0.84177,1.10915,0.000445381,0.000445381,0.000445381
51,728.447,1.37256,1.06013,1.15013,0.71555,0.83961,0.8092,0.48261,1.04601,0.8151,1.06191,0.00044247,0.00044247,0.00044247
52,742.533,1.34857,1.04852,1.15466,0.72329,0.82481,0.80568,0.47416,1.07232,0.73625,1.09149,0.000439559,0.000439559,0.000439559
53,756.426,1.37746,1.05556,1.14915,0.74285,0.75675,0.81241,0.48311,1.07255,0.75362,1.08401,0.000436649,0.000436649,0.000436649
54,770.439,1.35665,1.04023,1.13918,0.67823,0.81282,0.78934,0.44675,1.11208,0.76094,1.11737,0.000433738,0.000433738,0.000433738
55,784.458,1.38939,1.06729,1.16245,0.66997,0.80549,0.78121,0.46236,1.10341,0.80352,1.12145,0.000430828,0.000430828,0.000430828
56,798.655,1.35561,1.01358,1.14136,0.72134,0.7913,0.80832,0.47242,1.04841,0.76101,1.06625,0.000427917,0.000427917,0.000427917
57,812.986,1.37649,1.04054,1.14412,0.72929,0.81984,0.81186,0.47903,1.07379,0.74989,1.08652,0.000425006,0.000425006,0.000425006
58,827.45,1.36431,1.03262,1.13984,0.73945,0.85723,0.84113,0.50225,1.09993,0.73388,1.10057,0.000422096,0.000422096,0.000422096
59,841.658,1.31811,0.99896,1.1352,0.73862,0.80549,0.81666,0.50036,1.10826,0.74815,1.12085,0.000419185,0.000419185,0.000419185
60,855.869,1.32614,1.0093,1.14577,0.74344,0.87184,0.85449,0.52087,1.03409,0.67579,1.0548,0.000416275,0.000416275,0.000416275
61,869.905,1.32515,0.97516,1.12011,0.68292,0.83565,0.79756,0.4675,1.07567,0.76272,1.09578,0.000413364,0.000413364,0.000413364
62,884.206,1.33037,1.00473,1.1414,0.71762,0.85351,0.80857,0.48446,1.05848,0.71469,1.0661,0.000410453,0.000410453,0.000410453
63,898.502,1.28927,0.96238,1.13875,0.75018,0.83601,0.85048,0.49294,1.07433,0.71217,1.09913,0.000407543,0.000407543,0.000407543
64,912.682,1.29922,0.96663,1.13456,0.74409,0.76295,0.81613,0.47295,1.1629,0.73807,1.19958,0.000404632,0.000404632,0.000404632
65,926.943,1.35122,0.96821,1.13083,0.71038,0.81417,0.81942,0.46596,1.07854,0.75255,1.06984,0.000401722,0.000401722,0.000401722
66,941.617,1.36452,0.96741,1.13798,0.75105,0.82043,0.84368,0.49346,1.06281,0.70605,1.08674,0.000398811,0.000398811,0.000398811
67,956.271,1.32506,0.96157,1.12791,0.74238,0.79146,0.83118,0.48478,1.07324,0.75243,1.10365,0.0003959,0.0003959,0.0003959
68,970.634,1.30354,0.94324,1.11266,0.70588,0.84994,0.79817,0.47745,1.08727,0.69484,1.1118,0.00039299,0.00039299,0.00039299
69,985.176,1.29933,0.95622,1.13464,0.71407,0.83038,0.82364,0.48638,1.07176,0.69636,1.08823,0.000390079,0.000390079,0.000390079
70,1000.21,1.26485,0.93544,1.11101,0.71513,0.88147,0.82213,0.50084,1.03403,0.67468,1.0865,0.000387169,0.000387169,0.000387169
71,1014.83,1.32283,0.95305,1.10532,0.75949,0.8812,0.86105,0.51515,1.09383,0.7008,1.11346,0.000384258,0.000384258,0.000384258
72,1028.96,1.3242,0.92984,1.11451,0.72118,0.83143,0.81419,0.49253,1.0072,0.69507,1.04725,0.000381347,0.000381347,0.000381347
73,1043.6,1.28086,0.92221,1.116,0.72325,0.81933,0.81864,0.48511,1.07942,0.70058,1.12327,0.000378437,0.000378437,0.000378437
74,1058.59,1.27689,0.90571,1.10936,0.71984,0.75038,0.77257,0.44257,1.10246,0.77182,1.13638,0.000375526,0.000375526,0.000375526
75,1073.39,1.25352,0.8888,1.1206,0.73072,0.86672,0.84132,0.516,1.05728,0.67941,1.08235,0.000372616,0.000372616,0.000372616
76,1088.07,1.27987,0.90353,1.11291,0.75303,0.82227,0.84479,0.51158,1.06804,0.68215,1.10572,0.000369705,0.000369705,0.000369705
77,1103.05,1.26801,0.88751,1.10339,0.7661,0.82662,0.85951,0.53524,1.02382,0.63989,1.08484,0.000366794,0.000366794,0.000366794
78,1118.05,1.27423,0.89481,1.09824,0.74379,0.85673,0.84068,0.4974,1.04021,0.67914,1.06218,0.000363884,0.000363884,0.000363884
79,1132.99,1.27998,0.88679,1.0887,0.77533,0.83982,0.85353,0.49455,1.08645,0.65428,1.11396,0.000360973,0.000360973,0.000360973
80,1147.89,1.28742,0.86595,1.10707,0.78044,0.81325,0.86112,0.51465,1.05068,0.69112,1.09777,0.000358063,0.000358063,0.000358063
81,1163.03,1.26662,0.86618,1.09636,0.77461,0.79851,0.83471,0.49309,1.12513,0.67479,1.11397,0.000355152,0.000355152,0.000355152
82,1177.26,1.23584,0.87346,1.09589,0.7317,0.87452,0.82005,0.49529,1.08634,0.71093,1.08384,0.000352241,0.000352241,0.000352241
83,1191.51,1.25009,0.86631,1.09679,0.79069,0.85339,0.85666,0.512,1.02992,0.65387,1.05911,0.000349331,0.000349331,0.000349331
84,1205.62,1.26304,0.86333,1.09574,0.77679,0.82875,0.85421,0.51564,1.06765,0.66316,1.09766,0.00034642,0.00034642,0.00034642
85,1220.09,1.28813,0.90532,1.12053,0.75282,0.8501,0.86032,0.49448,1.13855,0.68386,1.14025,0.00034351,0.00034351,0.00034351
86,1234.32,1.20981,0.87093,1.09747,0.83192,0.82475,0.87713,0.53118,1.08494,0.62765,1.11954,0.000340599,0.000340599,0.000340599
87,1248.42,1.25355,0.85923,1.08854,0.7576,0.87424,0.84926,0.51153,1.06602,0.62603,1.09758,0.000337688,0.000337688,0.000337688
88,1262.98,1.25234,0.88308,1.09406,0.74393,0.85818,0.84866,0.50916,1.109,0.6834,1.12363,0.000334778,0.000334778,0.000334778
89,1277.3,1.21898,0.83245,1.0881,0.74875,0.84449,0.85703,0.51203,1.04067,0.6349,1.10208,0.000331867,0.000331867,0.000331867
90,1291.32,1.22675,0.84015,1.08221,0.75814,0.84317,0.85555,0.49034,1.15469,0.65,1.15373,0.000328957,0.000328957,0.000328957
91,1305.17,1.2265,0.83137,1.08133,0.80924,0.80343,0.86651,0.50442,1.06799,0.6444,1.12,0.000326046,0.000326046,0.000326046
92,1319.39,1.2136,0.82312,1.08223,0.73577,0.90304,0.87661,0.51617,1.11525,0.67162,1.13392,0.000323135,0.000323135,0.000323135
93,1333.48,1.23242,0.83372,1.08449,0.75573,0.86075,0.85256,0.51231,1.07148,0.65574,1.10646,0.000320225,0.000320225,0.000320225
94,1348.17,1.23605,0.83875,1.07792,0.79321,0.86412,0.87422,0.50987,1.05743,0.60744,1.05448,0.000317314,0.000317314,0.000317314
95,1362.59,1.20751,0.83804,1.08264,0.78666,0.82309,0.85708,0.50907,1.05418,0.66306,1.08469,0.000314404,0.000314404,0.000314404
96,1376.97,1.23197,0.83895,1.07285,0.76883,0.86607,0.87467,0.51928,1.09717,0.67092,1.10998,0.000311493,0.000311493,0.000311493
97,1391.12,1.18371,0.81466,1.07547,0.79669,0.85663,0.88103,0.52971,1.11219,0.62596,1.1052,0.000308582,0.000308582,0.000308582
98,1405.39,1.20336,0.8099,1.08731,0.73213,0.85208,0.85128,0.49313,1.13204,0.67901,1.1247,0.000305672,0.000305672,0.000305672
99,1419.37,1.18215,0.79895,1.06194,0.72655,0.87143,0.84917,0.50073,1.0733,0.67119,1.09957,0.000302761,0.000302761,0.000302761
100,1433.66,1.22934,0.81185,1.07166,0.75452,0.87332,0.86541,0.51252,1.07149,0.6323,1.12926,0.000299851,0.000299851,0.000299851
101,1447.93,1.22983,0.81205,1.07335,0.82861,0.81514,0.87377,0.52334,1.07421,0.60786,1.12849,0.00029694,0.00029694,0.00029694
102,1462.07,1.18696,0.79288,1.05887,0.77119,0.85859,0.86205,0.49443,1.09632,0.60849,1.0959,0.000294029,0.000294029,0.000294029
103,1476.52,1.19507,0.80641,1.07493,0.77789,0.87951,0.8727,0.5191,1.07874,0.61094,1.10249,0.000291119,0.000291119,0.000291119
104,1491.12,1.1851,0.80098,1.07892,0.8533,0.8375,0.89198,0.53921,1.04199,0.59526,1.08026,0.000288208,0.000288208,0.000288208
105,1505.61,1.22009,0.80493,1.07938,0.82236,0.79555,0.87825,0.51695,1.04614,0.63258,1.07891,0.000285298,0.000285298,0.000285298
106,1520.03,1.18619,0.7957,1.05621,0.7935,0.83141,0.84842,0.49231,1.08585,0.63093,1.08505,0.000282387,0.000282387,0.000282387
107,1534.61,1.19023,0.79446,1.061,0.75814,0.87652,0.86341,0.51413,1.05618,0.64909,1.08438,0.000279476,0.000279476,0.000279476
108,1549.02,1.18373,0.77494,1.05918,0.77902,0.88769,0.87846,0.51986,1.09716,0.61324,1.12652,0.000276566,0.000276566,0.000276566
109,1563.32,1.1751,0.77524,1.0487,0.78985,0.89651,0.89233,0.52997,1.1329,0.6219,1.14444,0.000273655,0.000273655,0.000273655
110,1577.56,1.1387,0.7497,1.05646,0.87365,0.81823,0.90705,0.54357,1.11214,0.59643,1.13992,0.000270745,0.000270745,0.000270745
111,1591.62,1.15946,0.76206,1.06216,0.85797,0.82572,0.88576,0.53949,1.12226,0.62191,1.15004,0.000267834,0.000267834,0.000267834
112,1605.79,1.17399,0.77393,1.05652,0.85135,0.83922,0.89292,0.54114,1.0932,0.61026,1.11885,0.000264923,0.000264923,0.000264923
113,1620.04,1.15652,0.75388,1.05803,0.79599,0.86271,0.89356,0.53207,1.07613,0.60189,1.10076,0.000262013,0.000262013,0.000262013
114,1634.44,1.17157,0.75544,1.05881,0.81381,0.86328,0.88471,0.51893,1.10612,0.60816,1.11074,0.000259102,0.000259102,0.000259102
115,1648.62,1.14587,0.74425,1.05883,0.85934,0.82582,0.89542,0.532,1.09573,0.59797,1.1203,0.000256192,0.000256192,0.000256192
116,1662.95,1.17505,0.75176,1.05141,0.81808,0.8558,0.89485,0.52904,1.04927,0.60281,1.0981,0.000253281,0.000253281,0.000253281
117,1677.27,1.14566,0.74894,1.05323,0.83055,0.81637,0.88691,0.52176,1.105,0.6183,1.10815,0.00025037,0.00025037,0.00025037
118,1691.61,1.14751,0.74047,1.04633,0.82702,0.85245,0.87986,0.53419,1.05571,0.58793,1.09329,0.00024746,0.00024746,0.00024746
119,1705.75,1.10868,0.73384,1.04349,0.84523,0.8602,0.88968,0.5382,1.12123,0.59069,1.11529,0.000244549,0.000244549,0.000244549
120,1719.98,1.13257,0.7412,1.05372,0.85589,0.84276,0.8941,0.55114,1.03094,0.59378,1.06113,0.000241639,0.000241639,0.000241639
121,1734.33,1.15973,0.75849,1.04079,0.86695,0.8268,0.90559,0.54424,1.05414,0.58423,1.07241,0.000238728,0.000238728,0.000238728
122,1748.44,1.15577,0.74662,1.05435,0.77361,0.88492,0.88674,0.52332,1.10441,0.58524,1.13673,0.000235817,0.000235817,0.000235817
123,1762.56,1.13446,0.74276,1.04985,0.81544,0.87008,0.89706,0.52963,1.1099,0.57792,1.12656,0.000232907,0.000232907,0.000232907
124,1776.87,1.12762,0.73433,1.0449,0.86342,0.82412,0.90155,0.53176,1.10374,0.59623,1.12519,0.000229996,0.000229996,0.000229996
125,1791.26,1.12669,0.73814,1.0525,0.82819,0.84651,0.89811,0.54282,1.06697,0.58256,1.09802,0.000227086,0.000227086,0.000227086
126,1805.51,1.13191,0.73972,1.0493,0.81282,0.83085,0.88152,0.51016,1.14054,0.58358,1.1468,0.000224175,0.000224175,0.000224175
127,1819.58,1.11995,0.71923,1.02787,0.80532,0.86417,0.89091,0.51958,1.06487,0.58283,1.11358,0.000221264,0.000221264,0.000221264
128,1833.62,1.11813,0.73007,1.04209,0.79641,0.85829,0.88626,0.5228,1.0756,0.5929,1.1182,0.000218354,0.000218354,0.000218354
129,1847.76,1.09589,0.70642,1.03932,0.87236,0.83936,0.89202,0.53798,1.07404,0.58204,1.10766,0.000215443,0.000215443,0.000215443
130,1861.85,1.09525,0.7064,1.02781,0.77486,0.86861,0.86188,0.52063,1.14113,0.63602,1.14914,0.000212533,0.000212533,0.000212533
131,1876.13,1.09654,0.71755,1.03643,0.8479,0.82377,0.88303,0.52909,1.14631,0.59368,1.19438,0.000209622,0.000209622,0.000209622
132,1890.47,1.10143,0.70821,1.04387,0.87129,0.85192,0.90828,0.53893,1.07279,0.59206,1.10367,0.000206711,0.000206711,0.000206711
133,1904.53,1.0936,0.71468,1.03667,0.86131,0.84798,0.9061,0.53877,1.09608,0.57859,1.11665,0.000203801,0.000203801,0.000203801
134,1918.6,1.12636,0.72991,1.028,0.82468,0.84022,0.89426,0.53032,1.06835,0.59996,1.0881,0.00020089,0.00020089,0.00020089
135,1932.93,1.08391,0.70437,1.02961,0.7922,0.86915,0.88287,0.5329,1.09815,0.56958,1.12598,0.00019798,0.00019798,0.00019798
136,1947.74,1.10895,0.70347,1.03071,0.8196,0.86738,0.89746,0.54271,1.07027,0.56747,1.09631,0.000195069,0.000195069,0.000195069
137,1962.51,1.09001,0.70601,1.02829,0.83562,0.87568,0.90373,0.52085,1.12873,0.59101,1.1317,0.000192158,0.000192158,0.000192158
138,1976.92,1.09189,0.70803,1.01898,0.81119,0.892,0.90252,0.53431,1.09993,0.59584,1.11496,0.000189248,0.000189248,0.000189248
139,1991.5,1.10318,0.70153,1.04142,0.82869,0.83356,0.8846,0.51184,1.07714,0.60239,1.1061,0.000186337,0.000186337,0.000186337
140,2006.15,1.08684,0.69917,1.0271,0.85299,0.86193,0.90948,0.54584,1.08744,0.58312,1.12432,0.000183427,0.000183427,0.000183427
141,2020.36,1.07831,0.68866,1.03428,0.80133,0.86402,0.88991,0.52297,1.12718,0.58507,1.15602,0.000180516,0.000180516,0.000180516
142,2034.87,1.08715,0.696,1.01507,0.87835,0.84156,0.91307,0.53818,1.09345,0.56219,1.11406,0.000177605,0.000177605,0.000177605
143,2049.3,1.05519,0.67539,1.01568,0.86243,0.83561,0.89568,0.53591,1.09275,0.58134,1.1094,0.000174695,0.000174695,0.000174695
144,2063.7,1.04829,0.67531,1.0059,0.87097,0.85735,0.90849,0.53171,1.08103,0.56352,1.11383,0.000171784,0.000171784,0.000171784
145,2078.03,1.04775,0.67963,1.01723,0.87805,0.85456,0.91516,0.54238,1.09491,0.55892,1.12503,0.000168874,0.000168874,0.000168874
146,2092.57,1.04659,0.6814,1.01766,0.80257,0.87894,0.91014,0.53696,1.11128,0.57853,1.12235,0.000165963,0.000165963,0.000165963
147,2107.18,1.08187,0.68672,1.01524,0.81643,0.87797,0.89723,0.54088,1.08687,0.57307,1.13888,0.000163052,0.000163052,0.000163052
148,2121.76,1.07042,0.68147,1.00785,0.89635,0.86326,0.91395,0.54203,1.12734,0.56797,1.13689,0.000160142,0.000160142,0.000160142
149,2136.39,1.08128,0.68892,1.01133,0.85314,0.87227,0.91375,0.54665,1.08756,0.55239,1.12891,0.000157231,0.000157231,0.000157231
150,2150.83,1.048,0.66715,1.00701,0.88815,0.88548,0.93396,0.5629,1.10025,0.55949,1.14112,0.000154321,0.000154321,0.000154321
151,2165.07,1.06334,0.66975,1.01623,0.87642,0.85232,0.90494,0.54783,1.05345,0.58631,1.12883,0.00015141,0.00015141,0.00015141
152,2179.46,1.04567,0.66439,1.00843,0.85016,0.89037,0.91672,0.55498,1.05071,0.55699,1.11529,0.000148499,0.000148499,0.000148499
153,2193.95,1.04259,0.67513,1.0144,0.89372,0.85618,0.91369,0.55665,1.05449,0.56059,1.10991,0.000145589,0.000145589,0.000145589
154,2208.42,1.02814,0.64569,1.00234,0.89358,0.84756,0.92033,0.53732,1.11128,0.5703,1.1312,0.000142678,0.000142678,0.000142678
155,2222.94,1.04725,0.66896,1.01533,0.87819,0.86977,0.92383,0.54589,1.0885,0.58549,1.13483,0.000139768,0.000139768,0.000139768
156,2237.49,1.05697,0.67431,1.01176,0.88144,0.8829,0.9249,0.54713,1.10827,0.55572,1.15526,0.000136857,0.000136857,0.000136857
157,2251.95,1.05322,0.6662,1.02165,0.88316,0.86193,0.91832,0.54238,1.1153,0.55178,1.14754,0.000133946,0.000133946,0.000133946
158,2266.39,1.02495,0.65456,1.00143,0.86038,0.86793,0.90101,0.53887,1.12087,0.54389,1.14348,0.000131036,0.000131036,0.000131036
159,2280.58,1.04002,0.6582,1.00612,0.8997,0.82678,0.90887,0.55292,1.08217,0.53565,1.11769,0.000128125,0.000128125,0.000128125
160,2294.96,1.04053,0.65213,0.99888,0.85741,0.85412,0.89878,0.55089,1.09279,0.54022,1.12505,0.000125215,0.000125215,0.000125215
161,2309.48,1.03196,0.64416,1.0013,0.85884,0.86016,0.90923,0.54921,1.07408,0.55716,1.12837,0.000122304,0.000122304,0.000122304
162,2324.17,1.0495,0.67561,1.01536,0.89507,0.84888,0.91205,0.55589,1.0309,0.54575,1.10244,0.000119393,0.000119393,0.000119393
163,2338.84,1.0508,0.65456,1.00782,0.8593,0.85236,0.90908,0.54961,1.06307,0.54645,1.1006,0.000116483,0.000116483,0.000116483
164,2353.6,1.03507,0.64838,0.99098,0.88837,0.85104,0.91419,0.55915,1.09231,0.54178,1.12853,0.000113572,0.000113572,0.000113572
165,2368.15,1.00834,0.6454,0.99164,0.85437,0.86071,0.91574,0.56268,1.09219,0.55938,1.12395,0.000110662,0.000110662,0.000110662
166,2382.25,1.00268,0.65003,1.0032,0.89145,0.85767,0.91475,0.55437,1.08459,0.55028,1.14598,0.000107751,0.000107751,0.000107751
167,2397.21,1.03103,0.64899,0.99795,0.88456,0.86632,0.91059,0.54734,1.09327,0.53935,1.13788,0.00010484,0.00010484,0.00010484
168,2411.94,1.0095,0.65075,0.99713,0.86274,0.86205,0.90756,0.55106,1.07214,0.52687,1.11703,0.00010193,0.00010193,0.00010193
169,2426.37,1.01545,0.65119,0.99521,0.86799,0.85118,0.90776,0.55986,1.02411,0.51941,1.11224,9.90192e-05,9.90192e-05,9.90192e-05
170,2440.87,1.00165,0.64347,0.99254,0.89109,0.85015,0.91052,0.5522,1.05195,0.52679,1.08658,9.61086e-05,9.61086e-05,9.61086e-05
171,2455.37,0.98893,0.61713,0.99269,0.87882,0.84712,0.90952,0.55844,1.04694,0.52634,1.09452,9.3198e-05,9.3198e-05,9.3198e-05
172,2469.86,1.02709,0.65392,1.00671,0.86799,0.86118,0.90719,0.53628,1.07093,0.54022,1.09425,9.02874e-05,9.02874e-05,9.02874e-05
173,2484.28,0.99065,0.63918,0.9972,0.89456,0.873,0.91609,0.5492,1.07389,0.539,1.10868,8.73768e-05,8.73768e-05,8.73768e-05
174,2498.83,1.0078,0.63558,0.98668,0.89971,0.83387,0.9122,0.54463,1.08621,0.54694,1.12168,8.44662e-05,8.44662e-05,8.44662e-05
175,2513.45,0.97646,0.63254,0.99636,0.87099,0.86485,0.91311,0.55044,1.08044,0.55285,1.13526,8.15556e-05,8.15556e-05,8.15556e-05
176,2528.02,1.00568,0.62688,0.98797,0.8855,0.86297,0.91134,0.55103,1.08626,0.54405,1.14907,7.8645e-05,7.8645e-05,7.8645e-05
177,2542.65,0.97389,0.62283,0.99377,0.90662,0.83534,0.913,0.54973,1.10366,0.5603,1.15106,7.57344e-05,7.57344e-05,7.57344e-05
178,2557.17,0.99591,0.63339,0.99233,0.90453,0.83712,0.92085,0.55386,1.08749,0.5438,1.12491,7.28238e-05,7.28238e-05,7.28238e-05
179,2571.88,0.97745,0.62376,0.99298,0.88237,0.86113,0.9206,0.55631,1.08712,0.53113,1.14473,6.99132e-05,6.99132e-05,6.99132e-05
180,2586.95,1.00287,0.62362,0.98874,0.87948,0.86462,0.92109,0.55941,1.07978,0.52525,1.12768,6.70026e-05,6.70026e-05,6.70026e-05
181,2601.71,0.99407,0.63039,0.98041,0.88182,0.86104,0.91692,0.55449,1.08618,0.53376,1.14008,6.4092e-05,6.4092e-05,6.4092e-05
182,2616.63,0.99612,0.62207,0.98684,0.88643,0.86169,0.91449,0.54991,1.08752,0.53528,1.11791,6.11814e-05,6.11814e-05,6.11814e-05
183,2631.49,0.96854,0.60937,0.97498,0.87311,0.87311,0.91504,0.55305,1.06879,0.52382,1.11068,5.82708e-05,5.82708e-05,5.82708e-05
